Scenario,LoadLevel,Battery,PumpedHydro,StorageHydro
sc03,01-17 15:00:00+01:00,0.0,0.3522506915000001,0.0
sc03,01-17 16:00:00+01:00,0.0,0.0,0.0
sc03,01-17 17:00:00+01:00,0.0,0.0,0.0
sc03,01-17 18:00:00+01:00,0.0,0.0,0.0
sc03,01-17 19:00:00+01:00,0.0,0.0,0.0
sc03,01-17 20:00:00+01:00,0.0,0.0,0.0
sc03,01-17 21:00:00+01:00,0.0,0.0,0.0
sc03,01-17 22:00:00+01:00,0.0,0.0,0.0
sc03,01-17 23:00:00+01:00,0.0,0.3057149181000001,0.0
sc03,01-18 00:00:00+01:00,0.1,0.33674600850000075,0.0
sc03,01-18 01:00:00+01:00,0.010526315789473694,0.3547327622105267,0.0
sc03,01-18 02:00:00+01:00,0.1,0.2876113666000002,0.0
sc03,01-18 03:00:00+01:00,0.0,0.2834818097999999,0.0
sc03,01-18 04:00:00+01:00,0.0,0.0,0.0
sc03,01-18 05:00:00+01:00,0.0,0.0,0.0
sc03,01-18 06:00:00+01:00,0.0,0.0,0.0
sc03,01-18 07:00:00+01:00,0.0,0.0,0.0
sc03,01-18 08:00:00+01:00,0.0,0.0,0.0
sc03,01-18 09:00:00+01:00,0.0,0.0,0.0
sc03,01-18 10:00:00+01:00,0.0,0.0,0.0
sc03,01-18 11:00:00+01:00,0.0,0.0,0.0
sc03,01-18 12:00:00+01:00,0.010526315789473694,0.11982389331052615,0.0
sc03,01-18 13:00:00+01:00,0.1,0.3262006002000001,0.0
sc03,01-18 14:00:00+01:00,0.0,0.49648455190000024,0.0
sc03,01-18 15:00:00+01:00,0.1,0.31947521990000005,0.0
sc03,01-18 16:00:00+01:00,0.0,0.012654967900000355,0.0
sc03,01-18 17:00:00+01:00,0.0,0.0,0.0
sc03,01-18 18:00:00+01:00,0.0,0.0,0.0
sc03,01-18 19:00:00+01:00,0.0,0.0,0.0
sc03,01-18 20:00:00+01:00,0.0,0.0,0.0
sc03,01-18 21:00:00+01:00,0.0,0.0,0.0
sc03,01-18 22:00:00+01:00,0.0,0.0,0.0
sc03,01-18 23:00:00+01:00,0.0,0.017502691600000217,0.0
sc03,01-19 00:00:00+01:00,0.04452240820000013,0.0,0.0
sc03,01-19 01:00:00+01:00,0.0,0.1443926720000001,0.0
sc03,01-19 02:00:00+01:00,0.1,0.15538407180000008,0.0
sc03,01-19 03:00:00+01:00,0.06600390758947358,0.14256902621052667,0.0
sc03,01-19 04:00:00+01:00,0.0,0.02011125930000006,0.0
sc03,01-19 05:00:00+01:00,0.0,0.0,0.0
sc03,01-19 06:00:00+01:00,0.0,0.0,0.0
sc03,01-19 07:00:00+01:00,0.0,0.0,0.0
sc03,01-19 08:00:00+01:00,0.0,0.0,0.0
sc03,01-19 09:00:00+01:00,0.0,0.0,0.0
sc03,01-19 10:00:00+01:00,0.0,0.0,0.0
sc03,01-19 11:00:00+01:00,0.0,0.19348981330000048,0.0
sc03,01-19 12:00:00+01:00,0.010526315789473694,0.47084962171052624,0.0
sc03,01-19 13:00:00+01:00,0.1,0.5,0.0
sc03,01-19 14:00:00+01:00,0.1,0.4659689625000002,0.0
sc03,01-19 15:00:00+01:00,0.0,0.39092698180000024,0.0
sc03,01-19 16:00:00+01:00,0.0,0.0,0.0
sc03,01-19 17:00:00+01:00,0.0,0.0,0.0
sc03,01-19 18:00:00+01:00,0.0,0.0,0.0
sc03,01-19 19:00:00+01:00,0.0,0.0,0.0
sc03,01-19 20:00:00+01:00,0.0,0.0,0.0
sc03,01-19 21:00:00+01:00,0.0,0.0,0.0
sc03,01-19 22:00:00+01:00,0.0,0.0,0.0
sc03,01-19 23:00:00+01:00,0.1,0.01933432869999993,0.0
