Scenario,LoadLevel,Coal,ESS,Gas,Nuclear,RES
sc03,01-05 06:00:00+01:00,162.05472299999988,150.0,1734.0,600.0,178.6368
sc03,01-05 07:00:00+01:00,311.19269800000046,150.0,1734.0,600.0,207.08775
sc03,01-05 08:00:00+01:00,328.70000000000005,150.0,1771.3226040000009,600.0,237.835625
sc03,01-05 09:00:00+01:00,328.70000000000005,150.0,1803.094762000001,600.0,257.073725
sc03,01-05 10:00:00+01:00,328.70000000000005,150.0,1795.6758600000007,600.0,265.02362500000004
sc03,01-05 11:00:00+01:00,328.70000000000005,150.0,1762.8850510000009,600.0,255.151475
sc03,01-05 12:00:00+01:00,327.5827710000001,150.0,1734.0,600.0,248.124175
sc03,01-05 13:00:00+01:00,282.8473170000002,150.0,1734.0,600.0,256.39547500000003
sc03,01-05 14:00:00+01:00,291.0487440000005,150.0,1734.0,600.0,263.09145
sc03,01-05 15:00:00+01:00,328.70000000000005,150.0,1769.2851360000006,600.0,253.460575
sc03,01-05 16:00:00+01:00,328.70000000000005,150.0,1873.4788630000007,600.0,235.31175000000002
sc03,01-05 17:00:00+01:00,328.70000000000005,150.0,1908.3225080000002,600.0,218.84697500000001
sc03,01-05 18:00:00+01:00,328.70000000000005,150.0,1777.3132280000007,600.0,242.6346
sc03,01-05 19:00:00+01:00,228.4812399999999,150.0,1734.0,600.0,263.45624999999995
sc03,01-05 20:00:00+01:00,104.58475600000028,150.0,1734.0,600.0,260.04795
sc03,01-05 21:00:00+01:00,0.0,147.17488200000037,1734.0,600.0,257.26395
sc03,01-05 22:00:00+01:00,0.0,0.0,1734.0,600.0,274.39815
sc03,01-05 23:00:00+01:00,0.0,0.0,1692.640718,600.0,316.21185
sc03,01-06 00:00:00+01:00,0.0,0.0,1562.9643220000003,600.0,354.5475
sc03,01-06 01:00:00+01:00,0.0,0.0,1433.871107,600.0,403.27515000000005
sc03,01-06 02:00:00+01:00,0.0,0.0,1350.389083,600.0,421.10925000000003
sc03,01-06 03:00:00+01:00,0.0,0.0,1280.686567,600.0,449.96295000000003
sc03,01-06 04:00:00+01:00,0.0,0.0,1236.9319460000002,600.0,480.9303
sc03,01-06 05:00:00+01:00,0.0,0.0,1281.205907,600.0,492.9033
sc03,01-06 06:00:00+01:00,0.0,0.0,1353.1622240000002,600.0,505.818
sc03,01-06 07:00:00+01:00,0.0,0.0,1470.0481180000002,600.0,492.846
sc03,01-06 08:00:00+01:00,0.0,0.0,1589.7662279999995,600.0,496.92317499999996
sc03,01-06 09:00:00+01:00,0.0,0.0,1689.4102160000002,600.0,486.79037500000004
sc03,01-06 10:00:00+01:00,0.0,0.0,1734.0,600.0,408.8567
sc03,01-06 11:00:00+01:00,0.0,0.0,1734.0,600.0,340.4609
sc03,01-06 12:00:00+01:00,0.0,0.0,1734.0,600.0,308.66745000000003
sc03,01-06 13:00:00+01:00,0.0,0.0,1734.0,600.0,312.4472250000001
sc03,01-06 14:00:00+01:00,0.0,0.0,1734.0,600.0,323.328525
sc03,01-06 15:00:00+01:00,0.0,58.86253700000073,1734.0,600.0,298.10647500000005
sc03,01-06 16:00:00+01:00,57.404815000000276,150.0,1734.0,600.0,269.140825
sc03,01-06 17:00:00+01:00,158.5294340000004,150.0,1734.0,600.0,229.79985
sc03,01-06 18:00:00+01:00,91.33697200000046,150.0,1734.0,600.0,241.65465
sc03,01-06 19:00:00+01:00,0.0,114.76092400000077,1734.0,600.0,282.14070000000004
sc03,01-06 20:00:00+01:00,0.0,0.0,1734.0,600.0,343.4157
sc03,01-06 21:00:00+01:00,0.0,0.0,1718.2532939999999,600.0,391.62435000000005
sc03,01-06 22:00:00+01:00,0.0,0.0,1608.3776200000002,600.0,388.9356
sc03,01-06 23:00:00+01:00,0.0,0.0,1489.2091160000004,600.0,381.37125000000003
sc03,01-07 00:00:00+01:00,0.0,0.0,1438.1914229999998,600.0,348.84360000000004
sc03,01-07 01:00:00+01:00,0.0,0.0,1415.0553040000002,600.0,288.02685
sc03,01-07 02:00:00+01:00,0.0,0.0,1418.607246,600.0,223.23465
sc03,01-07 03:00:00+01:00,0.0,0.0,1448.4535040000003,600.0,156.4155
sc03,01-07 04:00:00+01:00,0.0,0.0,1476.5746989999998,600.0,107.73434999999999
sc03,01-07 05:00:00+01:00,0.0,0.0,1525.336833,600.0,90.76155
sc03,01-07 06:00:00+01:00,0.0,0.0,1579.971796,600.0,98.07435000000001
sc03,01-07 07:00:00+01:00,0.0,0.0,1629.050717,600.0,132.18405
sc03,01-07 08:00:00+01:00,0.0,0.0,1697.6614770000003,600.0,176.483475
sc03,01-07 09:00:00+01:00,0.0,0.0,1734.0,600.0,175.13370000000003
sc03,01-07 10:00:00+01:00,0.0,35.89867200000019,1734.0,600.0,131.19215000000003
sc03,01-07 11:00:00+01:00,0.0,74.4122800000003,1734.0,600.0,109.68007500000002
sc03,01-07 12:00:00+01:00,0.0,46.76758800000036,1734.0,600.0,108.32189999999999
sc03,01-07 13:00:00+01:00,0.0,26.193638000000185,1734.0,600.0,105.62272500000002
sc03,01-07 14:00:00+01:00,0.0,48.4693730000002,1734.0,600.0,98.028325
sc03,01-07 15:00:00+01:00,14.285326000000097,150.0,1734.0,600.0,85.79637500000001
sc03,01-07 16:00:00+01:00,184.5000310000001,150.0,1734.0,600.0,71.150875
sc03,01-07 17:00:00+01:00,262.2299650000007,150.0,1734.0,600.0,66.06942500000001
sc03,01-07 18:00:00+01:00,206.604305,150.0,1734.0,600.0,98.24865000000001
sc03,01-07 19:00:00+01:00,132.6700780000002,150.0,1734.0,600.0,114.4161
sc03,01-07 20:00:00+01:00,52.447521999999914,150.0,1734.0,600.0,120.05010000000001
sc03,01-07 21:00:00+01:00,0.0,113.61552499999979,1734.0,600.0,112.14555
sc03,01-07 22:00:00+01:00,0.0,0.0,1734.0,600.0,121.1088
sc03,01-07 23:00:00+01:00,0.0,0.0,1713.9703969999998,600.0,126.0153
