Scenario,LoadLevel,Battery,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,CCGT_7,CCGT_8,Nuclear_1,Nuclear_2,OCGT_1,PumpedHydro,SolarPV_1,SolarPV_2,StorageHydro,WindFarm_1,WindFarm_2
sc01,01-17 16:00:00+01:00,0.0,0.19181813739999998,0.0,0.0,0.0,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.28350743640000003,0.18900495760000002,0.0,1.036537481,0.6910249876000001
sc01,01-17 17:00:00+01:00,0.0,0.2,0.022128418759999546,0.15,0.0,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.08739459463999999,0.0582630631,0.0,1.044390554,0.6962603695
sc01,01-17 18:00:00+01:00,0.1,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.003535842494,0.002357228329,0.007404612376999825,1.0524289900000001,0.7016193267999999
sc01,01-17 19:00:00+01:00,0.1,0.2,0.12000000000000002,0.15,0.13149743800000052,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.049715937,0.699810625
sc01,01-17 20:00:00+01:00,0.0,0.2,0.012261833099999508,0.15,0.0,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.0356211000000002,0.6904140669
sc01,01-17 21:00:00+01:00,0.0,0.2,0.0,0.029058181499999836,0.0,0.3,0.3,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.0372066910000002,0.6914711275
sc01,01-17 22:00:00+01:00,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.15025476680000016,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.04065334,0.6937688932
sc01,01-17 23:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.15257373509999977,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.014865959,0.6765773059000001
sc01,01-18 00:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.12,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.014819004,0.6765460029
sc01,01-18 01:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.12,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.9338350388000001,0.6225566925000001
sc01,01-18 02:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.12,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.9073176833000001,0.6048784555
sc01,01-18 03:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.13224449199999994,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8871789048000001,0.5914526032
sc01,01-18 04:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.2291339743,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8537292154,0.5691528103000001
sc01,01-18 05:00:00+01:00,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.30457649849999957,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8807457009,0.5871638006
sc01,01-18 06:00:00+01:00,0.0,0.2,0.0,0.15,0.0,0.3,0.3,0.35000000000000003,0.1457520550000001,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.927581367,0.618387578
sc01,01-18 07:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.04036375279999996,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.9717871483,0.6478580989
sc01,01-18 08:00:00+01:00,0.1,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.03647634652800005,0.009586558123,0.006391038749,0.0,0.919273234,0.6128488226
sc01,01-18 09:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.016523867000000664,0.1747472034,0.1164981356,0.0,0.8578558764,0.5719039176
sc01,01-18 10:00:00+01:00,0.0,0.2,0.0,0.15,0.0,0.3,0.3,0.35000000000000003,0.06670119129999896,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4504370735,0.3002913824,0.0,0.8248454117,0.5498969411000001
sc01,01-18 11:00:00+01:00,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.2744596305000004,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5775101319,0.38500675460000006,0.0,0.8280386898000001,0.5520257932
sc01,01-18 12:00:00+01:00,0.0,0.08264915890000063,0.0,0.0,0.0,0.3,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.6187442928000001,0.41249619519999997,0.0,0.8602538118999999,0.5735025412
sc01,01-18 13:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.26137885449561843,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.6361247092,0.42408313950000004,0.0,0.9207655909,0.6138437272999999
sc01,01-18 14:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.1440005403999997,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.6294483344,0.4196322229,0.0,0.9320069414,0.6213379609
sc01,01-18 15:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.2086443166000001,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5762844333,0.38418962219999997,0.0,0.9480741766999999,0.6320494512
sc01,01-18 16:00:00+01:00,0.0,0.1696701933999999,0.0,0.0,0.0,0.3,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4362414697,0.29082764650000004,0.0,0.9507340142,0.6338226762000001
sc01,01-18 17:00:00+01:00,0.0,0.2,0.10879338199999944,0.15,0.0,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.16359439409999998,0.10906292940000001,0.0,0.9478675767,0.6319117178
sc01,01-18 18:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.30202171014300083,0.007285514974,0.004857009983000001,0.0,0.9494830589,0.632988706
sc01,01-18 19:00:00+01:00,0.09164007144083752,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.17461387325916178,0.0,0.0,0.0,0.9554376332000001,0.6369584221
sc01,01-18 20:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.026365841999999834,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.9761820948,0.6507880632
sc01,01-18 21:00:00+01:00,0.0,0.2,0.0,0.08528508330000006,0.0,0.3,0.3,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.94932415,0.6328827667000001
sc01,01-18 22:00:00+01:00,0.0,0.2,0.0,0.00873428229999984,0.0,0.3,0.3,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8719648306000001,0.5813098871
sc01,01-18 23:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.1932145902999997,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8121518458000001,0.5414345639
sc01,01-19 00:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.15173299319999983,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.7687662041,0.5125108027
sc01,01-19 01:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.23478377329999994,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.777529336,0.5183528907
sc01,01-19 02:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.12990927349999976,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.7958800359000001,0.5305866906
sc01,01-19 03:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.12,0.17929622179999977,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8036074669,0.5357383112999999
sc01,01-19 04:00:00+01:00,0.0,0.08,0.0,0.0,0.0,0.18940478399999988,0.3,0.14,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8085481296000001,0.5390320864
sc01,01-19 05:00:00+01:00,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.25926242809999966,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8095701431,0.5397134288
sc01,01-19 06:00:00+01:00,0.0,0.2,0.0,0.15,0.0,0.3,0.3,0.35000000000000003,0.11977441030000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8196903538,0.5464602359
sc01,01-19 07:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.07815218830000006,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.8173132869999999,0.5448755247
sc01,01-19 08:00:00+01:00,0.0,0.2,0.12000000000000002,0.15,0.15,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.1152165456339996,0.013695673,0.009130448666,0.0,0.8013781996,0.5342521331000001
sc01,01-19 09:00:00+01:00,0.0,0.2,0.03887244270000001,0.15,0.0,0.3,0.3,0.35000000000000003,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.249728799,0.16648586599999998,0.0,0.8207777354,0.5471851569
sc01,01-19 10:00:00+01:00,0.0,0.12000000000000002,0.0,0.05668660500000047,0.0,0.3,0.3,0.21000000000000002,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5850191129,0.390012742,0.0,0.8250561241000001,0.550037416
sc01,01-19 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.2859879893,0.3,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.7345751401,0.4897167601,0.0,0.8838582663,0.5892388442000001
sc01,01-19 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.12,0.20819971900000006,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.7486235256,0.4990823504,0.0,0.960103443,0.6400689620000001
sc01,01-19 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.7215104797,0.4810069865,0.0,0.9938030657000001,0.6625353771
sc01,01-19 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.6313945238,0.4209296825,0.0,1.037780458,0.6918536384
sc01,01-19 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.12,0.25713218149999983,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4968885791,0.3312590527,0.0,1.087288912,0.7248592747
sc01,01-19 16:00:00+01:00,0.0,0.12000000000000002,0.0,0.0,0.0,0.3,0.3,0.0754672699000003,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.2986261189,0.19908407930000002,0.0,1.105763719,0.7371758129
sc01,01-19 17:00:00+01:00,0.0,0.12000000000000002,0.0355713999199995,0.15,0.0,0.3,0.3,0.21000000000000002,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.09530385689000001,0.06353590459,0.0,1.116797303,0.7445315356
sc01,01-19 18:00:00+01:00,0.0,0.12000000000000002,0.12000000000000002,0.15,0.15,0.3,0.3,0.21000000000000002,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.03367056280399988,0.003761373478,0.002507582318,0.0,1.1404814890000001,0.7603209924000001
sc01,01-19 19:00:00+01:00,0.0,0.12000000000000002,0.12000000000000002,0.15,0.07630958849999958,0.3,0.3,0.21000000000000002,0.21000000000000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.177883647,0.7852557645000001
sc01,01-19 20:00:00+01:00,0.0,0.12000000000000002,0.0,0.15,0.0,0.3,0.3,0.21000000000000002,0.11059035850000024,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.1534319849999999,0.7689546565000001
sc01,01-19 21:00:00+01:00,0.0,0.12000000000000002,0.0,0.047238193100000075,0.0,0.18,0.3,0.21000000000000002,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.094708284,0.7298055229
sc01,01-19 22:00:00+01:00,0.0,0.12000000000000002,0.0,0.0,0.0,0.18,0.3,0.1208400551000002,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.070449167,0.7136327779
sc01,01-19 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.04205189200000031,0.18,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.0241586649999999,0.682772443
sc02,01-13 00:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.2501055904999998,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.3899456457,0.25996376379999997
sc02,01-13 01:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4109211359,0.273947424
sc02,01-13 02:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.1412939374378295,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4225577148,0.2817051432
sc02,01-13 03:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.12,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.434009569,0.28933971270000003
sc02,01-13 04:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.12,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.45247487480000004,0.3016499165
sc02,01-13 05:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.22014278449999958,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4267081293,0.2844720862
sc02,01-13 06:00:00+01:00,0.0,0.1534922673999995,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4059898396,0.27065989300000004
sc02,01-13 07:00:00+01:00,0.0,0.2,0.08,0.24636587299999985,0.1,0.3,0.3,0.35000000000000003,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.3758484762,0.2505656508
sc02,01-13 08:00:00+01:00,0.0,0.2,0.2,0.25,0.11803401694999938,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.00574306353,0.00382870902,0.0,0.3454327263,0.2302884842
sc02,01-13 09:00:00+01:00,0.0,0.2,0.2,0.25,0.2010458891399995,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.1001542949,0.06676952996,0.0,0.3031081716,0.2020721144
sc02,01-13 10:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.3437155815999999,0.35000000000000003,0.35000000000000003,0.0,0.0,0.2985193263,0.19901288420000002,0.0,0.27508392470000004,0.1833892832
sc02,01-13 11:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.1910442408000002,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4132317418,0.27548782790000004,0.0,0.26024471369999996,0.17349647580000002
sc02,01-13 12:00:00+01:00,0.0,0.2,0.08,0.19652328870000008,0.1,0.3,0.3,0.35000000000000003,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.45059099140000003,0.3003939942,0.0,0.2550880354,0.1700586903
sc02,01-13 13:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.25800514229999966,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.49463513530000003,0.32975675690000006,0.0,0.2462249793,0.16414998620000001
sc02,01-13 14:00:00+01:00,0.0,0.15871449760000017,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5260913924,0.3507275949,0.0,0.25447650909999997,0.169651006
sc02,01-13 15:00:00+01:00,0.0,0.16801785820000054,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5136656982,0.34244379880000003,0.0,0.2552931869,0.1701954579
sc02,01-13 16:00:00+01:00,0.0,0.2,0.08,0.21551946819999962,0.1,0.3,0.3,0.35000000000000003,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.39137629820000003,0.2609175321,0.0,0.2408428209,0.1605618806
sc02,01-13 17:00:00+01:00,0.0,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.16830404214999922,0.0,0.1150478747,0.07669858315,0.0,0.22386150000000002,0.149241
sc02,01-13 18:00:00+01:00,0.1,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.0030674049270000003,0.002044936618,0.11211281745499918,0.22040510459999998,0.14693673640000002
sc02,01-13 19:00:00+01:00,0.047320436400000415,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.0,0.0,0.2122386169999986,0.22944836799999999,0.15296557859999999
sc02,01-13 20:00:00+01:00,0.05267956359999959,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.0,0.0,0.0,0.23921786180000001,0.1594785746
sc02,01-13 21:00:00+01:00,0.0,0.2,0.2,0.25,0.2192886792999991,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.24476299240000002,0.1631753283
sc02,01-13 22:00:00+01:00,0.0,0.2,0.1089744931999991,0.25,0.1,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.23952750409999998,0.15968500270000002
sc02,01-13 23:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.14703549729999993,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.2527119016,0.1684746011
sc02,01-14 00:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.29567824199999976,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.2687008548,0.1791339032
sc02,01-14 01:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.14682176319999968,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.2696839421,0.1797892947
sc02,01-14 02:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.2703319329999999,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.2826384402,0.1884256268
sc02,01-14 03:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.17657339049999965,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.27900576569999996,0.1860038438
sc02,01-14 04:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.28849743590000004,0.19233162390000003
sc02,01-14 05:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.2999926478,0.19999509850000002
sc02,01-14 06:00:00+01:00,0.0,0.14084607169999958,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.301051157,0.20070077130000002
sc02,01-14 07:00:00+01:00,0.0,0.2,0.08,0.1505305324999996,0.1,0.3,0.3,0.35000000000000003,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.3060794805,0.20405298700000002
sc02,01-14 08:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.3331939583739995,0.35000000000000003,0.35000000000000003,0.0,0.0,0.006702942976,0.0044686286500000005,0.0,0.314439282,0.20962618800000002
sc02,01-14 09:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.26651140119999966,0.35000000000000003,0.35000000000000003,0.0,0.0,0.1400420612,0.0933613741,0.0,0.3221688981,0.21477926540000003
sc02,01-14 10:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.30050871609999946,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.35914707160000003,0.2394313811,0.0,0.3219088987,0.21460593249999999
sc02,01-14 11:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.17334719430000017,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.456972914,0.3046486094,0.0,0.3206845694,0.2137897129
sc02,01-14 12:00:00+01:00,0.0,0.14753699959999983,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4946102955,0.329740197,0.0,0.3281559047,0.21877060320000002
sc02,01-14 13:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.16670805319999993,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5117395764,0.3411597176,0.0,0.3553323917,0.2368882611
sc02,01-14 14:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.2881362920000001,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.5174062852,0.3449375235,0.0,0.3812741396,0.2541827597
sc02,01-14 15:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.12,0.26658368508947206,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.4893451222,0.32623008140000004,0.0,0.3951981726,0.2634654484
sc02,01-14 16:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.197280199,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.349549562,0.23303304130000002,0.0,0.3918079186,0.26120527909999997
sc02,01-14 17:00:00+01:00,0.0,0.2,0.2,0.25,0.11529269248999889,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.1078823982,0.07192159881,0.0,0.4011163863,0.2674109242
sc02,01-14 18:00:00+01:00,0.07666252030000079,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.04765506358299841,0.0,0.00312999379,0.002086662527,0.0,0.45563925590000004,0.30375950390000006
sc02,01-14 19:00:00+01:00,0.1,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.053631129099999425,0.0,0.0,0.0,0.0,0.5013755225,0.3342503484
sc02,01-14 20:00:00+01:00,0.02333747969999922,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5114955122,0.3409970081
sc02,01-14 21:00:00+01:00,0.0,0.2,0.08,0.25,0.1,0.3,0.3,0.35000000000000003,0.28871260509999935,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5183900369000001,0.345593358
sc02,01-14 22:00:00+01:00,0.0,0.2,0.08,0.1806350526999994,0.1,0.3,0.3,0.35000000000000003,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5176193684,0.3450795789
sc02,01-14 23:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.2107450646999996,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5193683612,0.3462455741
sc02,01-15 00:00:00+01:00,0.0,0.11252498719999986,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5206410077000001,0.3470940051
sc02,01-15 01:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.3,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5184386487,0.34562576580000004
sc02,01-15 02:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.22776480179999936,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.5315479189,0.3543652793
sc02,01-15 03:00:00+01:00,0.0,0.08,0.08,0.1,0.1,0.29970444828947335,0.3,0.14,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.49504887179999996,0.3300325812
sc02,01-15 04:00:00+01:00,0.0,0.2,0.08,0.1,0.1,0.3,0.3,0.3324864699,0.14,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4261587181,0.284105812
sc02,01-15 05:00:00+01:00,0.0,0.2,0.10874874949999916,0.25,0.1,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.4403947503,0.2935965002
sc02,01-15 06:00:00+01:00,0.0,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.20869443049999947,0.0,0.0,0.0,0.0,0.4441797417,0.2961198278
sc02,01-15 07:00:00+01:00,0.1,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.0,0.0,0.003635178999998795,0.5267632926,0.35117552840000005
sc02,01-15 08:00:00+01:00,0.0,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.005708862968,0.0038059086450000002,0.23776015178700036,0.564414046,0.37627603060000003
sc02,01-15 09:00:00+01:00,0.1,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.3,0.0,0.08521654198,0.05681102798,0.06033107834000065,0.576894211,0.3845961407
sc02,01-15 10:00:00+01:00,0.0,0.2,0.2,0.25,0.25,0.3,0.3,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.21885149330000025,0.0,0.2203826064,0.1469217376,0.0,0.5807040976,0.3871360651
